source_sha256,node_path,unit_id,seq,div_path,container_node_path,text_sha256,decision,text_role,language,exclusion_category,basis,source,status,decided_on,decision_basis_type,historical_performance_status,xml_language_raw,supplementary_group,relation,translation_of
ab7e17f50df3edea1d43962c8d19968993246d8c42ac93c2a8edc363a0c4dc04,/*/*[2]/*[2]/*/*[13]/*[4],A14871,70,text,/*/*[2]/*[2],ce278856f0c2d59ba7eee26af107051a06d3b2e01c3824ce19371db62abc668e,include,speech,,,"verse speeches of the pageant figures [text: 'And when we are emploid in such sweet praise,']","Claude content audit 2026-09-07: A13846, A13848, A14871, A17029, A17871 - all pending nodes read",applied,2026-09-07,editorial_function_assessment,,,,,
ab7e17f50df3edea1d43962c8d19968993246d8c42ac93c2a8edc363a0c4dc04,/*/*[2]/*[2]/*/*[13]/*[5],A14871,71,text,/*/*[2]/*[2],3dc01b78186681e195029f7f296cfb966a6a55ffbab1eeab033a9b3f3e03795c,include,speech,,,verse speeches of the pageant figures [text: 'Bees swarme and leaue their honey on our bayes:'],"Claude content audit 2026-09-07: A13846, A13848, A14871, A17029, A17871 - all pending nodes read",applied,2026-09-07,editorial_function_assessment,,,,,
ab7e17f50df3edea1d43962c8d19968993246d8c42ac93c2a8edc363a0c4dc04,/*/*[2]/*[2]/*/*[13]/*[6],A14871,72,text,/*/*[2]/*[2],250f6927b307e1587b3ef18910ca4c6b03bcd99338b00702cc9f5322bf2db526,include,speech,,,"verse speeches of the pageant figures [text: 'Euermore Musically Verses runne,']","Claude content audit 2026-09-07: A13846, A13848, A14871, A17029, A17871 - all pending nodes read",applied,2026-09-07,editorial_function_assessment,,,,,
ab7e17f50df3edea1d43962c8d19968993246d8c42ac93c2a8edc363a0c4dc04,/*/*[2]/*[2]/*/*[13]/*[7],A14871,73,text,/*/*[2]/*[2],d72b1339ec31a93bfe59cd2d76b7bf383a496843f0ba6859b2a123f53864c411,include,speech,,,"verse speeches of the pageant figures [text: ""When the loth'd vaine of flattery they shun.""]","Claude content audit 2026-09-07: A13846, A13848, A14871, A17029, A17871 - all pending nodes read",applied,2026-09-07,editorial_function_assessment,,,,,
ab7e17f50df3edea1d43962c8d19968993246d8c42ac93c2a8edc363a0c4dc04,/*/*[2]/*[2]/*/*[13]/*[8],A14871,74,text,/*/*[2]/*[2],424c06d5f4dbe08151ad2b103b04c6d80b91257f2cf56f05a81e49cbe25b3472,include,speech,,,"verse speeches of the pageant figures [text: 'Suruey most Noble Pretor what succeedes,']","Claude content audit 2026-09-07: A13846, A13848, A14871, A17029, A17871 - all pending nodes read",applied,2026-09-07,editorial_function_assessment,,,,,
ab7e17f50df3edea1d43962c8d19968993246d8c42ac93c2a8edc363a0c4dc04,/*/*[2]/*[2]/*/*[13]/*[9],A14871,75,text,/*/*[2]/*[2],14c28eeba244d5e1d2fa1568d7f773af6701db56c7b1d5dd0c46d86858bb4159,include,speech,,,verse speeches of the pageant figures [text: 'Vertue low bred aspiring to high deedes.'],"Claude content audit 2026-09-07: A13846, A13848, A14871, A17029, A17871 - all pending nodes read",applied,2026-09-07,editorial_function_assessment,,,,,
ab7e17f50df3edea1d43962c8d19968993246d8c42ac93c2a8edc363a0c4dc04,/*/*[2]/*[2]/*/*[16]/*[2],A14871,78,text,/*/*[2]/*[2],9944ae3b801667463568a2c6b75b3d4e7e8f84b96f2e7675f7eda7806ac8851a,include,speech,,,"verse speeches of the pageant figures [text: 'MY birth was meane, yet my deseruings grew']","Claude content audit 2026-09-07: A13846, A13848, A14871, A17029, A17871 - all pending nodes read",applied,2026-09-07,editorial_function_assessment,,,,,
ab7e17f50df3edea1d43962c8d19968993246d8c42ac93c2a8edc363a0c4dc04,/*/*[2]/*[2]/*/*[16]/*[3],A14871,79,text,/*/*[2]/*[2],378faf9360e3f678d723a2faf3a5158081ae5c519d690d6fb69d60e5c8dd2a9e,include,speech,,,"verse speeches of the pageant figures [text: 'To eminence, and in France a high pitch flew,']","Claude content audit 2026-09-07: A13846, A13848, A14871, A17029, A17871 - all pending nodes read",applied,2026-09-07,editorial_function_assessment,,,,,
ab7e17f50df3edea1d43962c8d19968993246d8c42ac93c2a8edc363a0c4dc04,/*/*[2]/*[2]/*/*[16]/*[4],A14871,80,text,/*/*[2]/*[2],682c7300e5904b60d3ceb448c564fd5bfafc03a1643473063553f55ac8b2ecb6,include,speech,,,"verse speeches of the pageant figures [text: 'From a poore common Souldier I attaind,']","Claude content audit 2026-09-07: A13846, A13848, A14871, A17029, A17871 - all pending nodes read",applied,2026-09-07,editorial_function_assessment,,,,,
ab7e17f50df3edea1d43962c8d19968993246d8c42ac93c2a8edc363a0c4dc04,/*/*[2]/*[2]/*/*[16]/*[5],A14871,81,text,/*/*[2]/*[2],2ca73b6e8e531b49fa3b779534e4d737b2675e635a8c12a72dab5099f953c362,include,speech,,,"verse speeches of the pageant figures [text: 'The stile of Captaine, and then Knight-hood gaind;']","Claude content audit 2026-09-07: A13846, A13848, A14871, A17029, A17871 - all pending nodes read",applied,2026-09-07,editorial_function_assessment,,,,,
ab7e17f50df3edea1d43962c8d19968993246d8c42ac93c2a8edc363a0c4dc04,/*/*[2]/*[2]/*/*[16]/*[6],A14871,82,text,/*/*[2]/*[2],15749a3999ae4838c46777a98c1a38f1fc16bd55eceb1ff943f3d898b6531abd,include,speech,,,verse speeches of the pageant figures [text: 'Srud the Blacke Prince in France in all his warrs;'],"Claude content audit 2026-09-07: A13846, A13848, A14871, A17029, A17871 - all pending nodes read",applied,2026-09-07,editorial_function_assessment,,,,,
ab7e17f50df3edea1d43962c8d19968993246d8c42ac93c2a8edc363a0c4dc04,/*/*[2]/*[2]/*/*[16]/*[7],A14871,83,text,/*/*[2]/*[2],d42170b0857d5cde6089018d04adbe8ec08c7ad797670e9ad6c7c7da3d7cee60,include,speech,,,"verse speeches of the pageant figures [text: ""Then went t'the Holy-land, thence brought my scars.""]","Claude content audit 2026-09-07: A13846, A13848, A14871, A17029, A17871 - all pending nodes read",applied,2026-09-07,editorial_function_assessment,,,,,
ab7e17f50df3edea1d43962c8d19968993246d8c42ac93c2a8edc363a0c4dc04,/*/*[2]/*[2]/*/*[16]/*[8],A14871,84,text,/*/*[2]/*[2],92c5982a6787c2b4c646613e4a0d669db546f36ffb0f7f8727e865f4c6f7e3be,include,speech,,,verse speeches of the pageant figures [text: 'And wearied body which no danger feard.'],"Claude content audit 2026-09-07: A13846, A13848, A14871, A17029, A17871 - all pending nodes read",applied,2026-09-07,editorial_function_assessment,,,,,
ab7e17f50df3edea1d43962c8d19968993246d8c42ac93c2a8edc363a0c4dc04,/*/*[2]/*[2]/*/*[16]/*[9],A14871,85,text,/*/*[2]/*[2],e0a2b7dec1755fb1d853dfe626b14aa19fd38b600a04eb5d841e5a42e6b29d72,include,speech,,,"verse speeches of the pageant figures [text: 'To Florence where it nobly lyes Inteerd,']","Claude content audit 2026-09-07: A13846, A13848, A14871, A17029, A17871 - all pending nodes read",applied,2026-09-07,editorial_function_assessment,,,,,
ab7e17f50df3edea1d43962c8d19968993246d8c42ac93c2a8edc363a0c4dc04,/*/*[2]/*[2]/*/*[16]/*[10],A14871,86,text,/*/*[2]/*[2],9ec2a58119651034b5cd62b265fe0d7b4f25ffe9096f85cb7da9ab9715186e21,include,speech,,,"verse speeches of the pageant figures [text: 'There Sir Iohn Hawkewoods memory doth liue,']","Claude content audit 2026-09-07: A13846, A13848, A14871, A17029, A17871 - all pending nodes read",applied,2026-09-07,editorial_function_assessment,,,,,
ab7e17f50df3edea1d43962c8d19968993246d8c42ac93c2a8edc363a0c4dc04,/*/*[2]/*[2]/*/*[16]/*[11],A14871,87,text,/*/*[2]/*[2],a1b316d81703406305205e57a4c318ed5765bc48224e85a5772634aafb8b4c3c,include,speech,,,verse speeches of the pageant figures [text: 'And to the Merchant-Taylors fame doth giue.'],"Claude content audit 2026-09-07: A13846, A13848, A14871, A17029, A17871 - all pending nodes read",applied,2026-09-07,editorial_function_assessment,,,,,
ab7e17f50df3edea1d43962c8d19968993246d8c42ac93c2a8edc363a0c4dc04,/*/*[2]/*[2]/*/*[20]/*[2]/*[1],A14871,91,text,/*/*[2]/*[2],deb5fb4a8aedbe2065d3780055a3ce8d60fa97f1f0d5271fde3d36decbf7c347,include,speech,,,verse speeches of the pageant figures [text: 'VIew whence the Merchanttaylors honor springs'],"Claude content audit 2026-09-07: A13846, A13848, A14871, A17029, A17871 - all pending nodes read",applied,2026-09-07,editorial_function_assessment,,,,,
ab7e17f50df3edea1d43962c8d19968993246d8c42ac93c2a8edc363a0c4dc04,/*/*[2]/*[2]/*/*[20]/*[2]/*[2],A14871,92,text,/*/*[2]/*[2],779c89d17c1ad421e73e84eabf4d338363ff6a88fb529501897320bebe4b7c1a,include,speech,,,verse speeches of the pageant figures [text: 'From this most Royall Conuenticle of Kings:'],"Claude content audit 2026-09-07: A13846, A13848, A14871, A17029, A17871 - all pending nodes read",applied,2026-09-07,editorial_function_assessment,,,,,
ab7e17f50df3edea1d43962c8d19968993246d8c42ac93c2a8edc363a0c4dc04,/*/*[2]/*[2]/*/*[20]/*[2]/*[3],A14871,93,text,/*/*[2]/*[2],4f84101602db482755d82fb9713b2714334c0c97fca53c8253ae6b95da529ed1,include,speech,,,verse speeches of the pageant figures [text: 'Eight that Successiuely wore Englands Crowne'],"Claude content audit 2026-09-07: A13846, A13848, A14871, A17029, A17871 - all pending nodes read",applied,2026-09-07,editorial_function_assessment,,,,,
ab7e17f50df3edea1d43962c8d19968993246d8c42ac93c2a8edc363a0c4dc04,/*/*[2]/*[2]/*/*[20]/*[2]/*[4],A14871,94,text,/*/*[2]/*[2],bbea962aff6198cb6361abecbb0488c3f46c7b1e067e827e1f80f388c34cf97e,include,speech,,,"verse speeches of the pageant figures [text: 'Held it a speciall honor, and renowne:']","Claude content audit 2026-09-07: A13846, A13848, A14871, A17029, A17871 - all pending nodes read",applied,2026-09-07,editorial_function_assessment,,,,,
ab7e17f50df3edea1d43962c8d19968993246d8c42ac93c2a8edc363a0c4dc04,/*/*[2]/*[2]/*/*[20]/*[2]/*[5],A14871,95,text,/*/*[2]/*[2],d643f5ea8c7c61ec54eeed6abd2a54f77fe1e4569f37313fdc5c3ce531bfa137,include,speech,,,"verse speeches of the pageant figures [text: '(The Society was so worthy, and so good)']","Claude content audit 2026-09-07: A13846, A13848, A14871, A17029, A17871 - all pending nodes read",applied,2026-09-07,editorial_function_assessment,,,,,
ab7e17f50df3edea1d43962c8d19968993246d8c42ac93c2a8edc363a0c4dc04,/*/*[2]/*[2]/*/*[20]/*[2]/*[6],A14871,96,text,/*/*[2]/*[2],aceb68782c10856b1893e29371dbdee2a0dda406b03453a138e3c6e41ee6c563,include,speech,,,"verse speeches of the pageant figures [text: ""T'vnite themselues into their Brotherhood.""]","Claude content audit 2026-09-07: A13846, A13848, A14871, A17029, A17871 - all pending nodes read",applied,2026-09-07,editorial_function_assessment,,,,,
ab7e17f50df3edea1d43962c8d19968993246d8c42ac93c2a8edc363a0c4dc04,/*/*[2]/*[2]/*/*[20]/*[2]/*[7],A14871,97,text,/*/*[2]/*[2],20cae9dac4ff7030d7a70d0ef7b281e7380fc58a41efd3206fbf22c96f158ab8,include,speech,,,"verse speeches of the pageant figures [text: 'Thus Time, and Industry attaine the prise,']","Claude content audit 2026-09-07: A13846, A13848, A14871, A17029, A17871 - all pending nodes read",applied,2026-09-07,editorial_function_assessment,,,,,
ab7e17f50df3edea1d43962c8d19968993246d8c42ac93c2a8edc363a0c4dc04,/*/*[2]/*[2]/*/*[20]/*[2]/*[8],A14871,98,text,/*/*[2]/*[2],836a79b06f352aa41f979933c284415f88c4af0c29d50f06bd22e6c4cadebbf4,include,speech,,,"verse speeches of the pageant figures [text: 'As Seas from Brookes, as brookes from Hillocks rise▪']","Claude content audit 2026-09-07: A13846, A13848, A14871, A17029, A17871 - all pending nodes read",applied,2026-09-07,editorial_function_assessment,,,,,
ab7e17f50df3edea1d43962c8d19968993246d8c42ac93c2a8edc363a0c4dc04,/*/*[2]/*[2]/*/*[20]/*[2]/*[9],A14871,99,text,/*/*[2]/*[2],605195d5f9df669066447d8da8e69986e975405111e6429326036b70e533479f,include,speech,,,"verse speeches of the pageant figures [text: 'Let all good men this sentence oft repeate,']","Claude content audit 2026-09-07: A13846, A13848, A14871, A17029, A17871 - all pending nodes read",applied,2026-09-07,editorial_function_assessment,,,,,
ab7e17f50df3edea1d43962c8d19968993246d8c42ac93c2a8edc363a0c4dc04,/*/*[2]/*[2]/*/*[20]/*[2]/*[10],A14871,100,text,/*/*[2]/*[2],4b62fd586788445586950367f42b4d61a732b00dd5258d4571cb496f0419b22d,include,speech,,,verse speeches of the pageant figures [text: 'By vnity the smallest things grow great.'],"Claude content audit 2026-09-07: A13846, A13848, A14871, A17029, A17871 - all pending nodes read",applied,2026-09-07,editorial_function_assessment,,,,,
ab7e17f50df3edea1d43962c8d19968993246d8c42ac93c2a8edc363a0c4dc04,/*/*[2]/*[2]/*/*[33]/*[2],A14871,130,text,/*/*[2]/*[2],5742bc0479267296f3111f38e0877fdb06bb791cebecb227a48d86803358a692,include,speech,,,"verse speeches of the pageant figures [text: ""OF all the Triumphs which your eye has view'd""]","Claude content audit 2026-09-07: A13846, A13848, A14871, A17029, A17871 - all pending nodes read",applied,2026-09-07,editorial_function_assessment,,,,,
ab7e17f50df3edea1d43962c8d19968993246d8c42ac93c2a8edc363a0c4dc04,/*/*[2]/*[2]/*/*[33]/*[3],A14871,131,text,/*/*[2]/*[2],f7bb7dc65ef5296ce7ea21af31b2ecf01d9485f6cc5b7a84c6aaa2963df54c32,include,speech,,,verse speeches of the pageant figures [text: 'This the fayre Monument of Gratitud;'],"Claude content audit 2026-09-07: A13846, A13848, A14871, A17029, A17871 - all pending nodes read",applied,2026-09-07,editorial_function_assessment,,,,,
ab7e17f50df3edea1d43962c8d19968993246d8c42ac93c2a8edc363a0c4dc04,/*/*[2]/*[2]/*/*[33]/*[4],A14871,132,text,/*/*[2]/*[2],3b6904dafe312bfee95c955022374c8d1103841e67183e34437c1b1035ef585e,include,speech,,,"verse speeches of the pageant figures [text: 'This cheefly should your eye, and eare Imploy']","Claude content audit 2026-09-07: A13846, A13848, A14871, A17029, A17871 - all pending nodes read",applied,2026-09-07,editorial_function_assessment,,,,,
ab7e17f50df3edea1d43962c8d19968993246d8c42ac93c2a8edc363a0c4dc04,/*/*[2]/*[2]/*/*[33]/*[5],A14871,133,text,/*/*[2]/*[2],5202aaab5b365f2d3f823773e9e436bac67ebbeb25e8c3088d38b43dcf13c4d2,include,speech,,,"verse speeches of the pageant figures [text: 'That was of al your Brother-hood the Ioy,']","Claude content audit 2026-09-07: A13846, A13848, A14871, A17029, A17871 - all pending nodes read",applied,2026-09-07,editorial_function_assessment,,,,,
ab7e17f50df3edea1d43962c8d19968993246d8c42ac93c2a8edc363a0c4dc04,/*/*[2]/*[2]/*/*[33]/*[6],A14871,134,text,/*/*[2]/*[2],5d21e11262e7542049c21377c34f8d13ba8386332a05bfc28d4b328b0cf86e97,include,speech,,,"verse speeches of the pageant figures [text: 'Worthy Prince Henry fames best president,']","Claude content audit 2026-09-07: A13846, A13848, A14871, A17029, A17871 - all pending nodes read",applied,2026-09-07,editorial_function_assessment,,,,,
ab7e17f50df3edea1d43962c8d19968993246d8c42ac93c2a8edc363a0c4dc04,/*/*[2]/*[2]/*/*[33]/*[7],A14871,135,text,/*/*[2]/*[2],848e02b91e8bb3f3ffd2c0aa3b653e377857a342515479e691c2252dcafd2dad,include,speech,,,"verse speeches of the pageant figures [text: 'Cald to a higher Court of Parliament,']","Claude content audit 2026-09-07: A13846, A13848, A14871, A17029, A17871 - all pending nodes read",applied,2026-09-07,editorial_function_assessment,,,,,
ab7e17f50df3edea1d43962c8d19968993246d8c42ac93c2a8edc363a0c4dc04,/*/*[2]/*[2]/*/*[33]/*[8],A14871,136,text,/*/*[2]/*[2],dc64703370d789faa575ad3d1a52a19b28ca4aa0b258071f63115138a387e842,include,speech,,,"verse speeches of the pageant figures [text: 'In his full strength of Youth and height of blood,']","Claude content audit 2026-09-07: A13846, A13848, A14871, A17029, A17871 - all pending nodes read",applied,2026-09-07,editorial_function_assessment,,,,,
ab7e17f50df3edea1d43962c8d19968993246d8c42ac93c2a8edc363a0c4dc04,/*/*[2]/*[2]/*/*[33]/*[9],A14871,137,text,/*/*[2]/*[2],36bb18414c1851fa708015bdd75da8c49a163ecef278557a911e7a1d73712798,include,speech,,,"verse speeches of the pageant figures [text: 'And which Crownd all, when he was truely good:']","Claude content audit 2026-09-07: A13846, A13848, A14871, A17029, A17871 - all pending nodes read",applied,2026-09-07,editorial_function_assessment,,,,,
ab7e17f50df3edea1d43962c8d19968993246d8c42ac93c2a8edc363a0c4dc04,/*/*[2]/*[2]/*/*[33]/*[10],A14871,138,text,/*/*[2]/*[2],667361c4d38d09fd613e06c153bd044d5756463eefaa308de410874964bb4a09,include,speech,,,"verse speeches of the pageant figures [text: 'On Vertue, and on Worth he still was throwing']","Claude content audit 2026-09-07: A13846, A13848, A14871, A17029, A17871 - all pending nodes read",applied,2026-09-07,editorial_function_assessment,,,,,
ab7e17f50df3edea1d43962c8d19968993246d8c42ac93c2a8edc363a0c4dc04,/*/*[2]/*[2]/*/*[33]/*[11],A14871,139,text,/*/*[2]/*[2],5a4c71495d096e54709f0032b40090074cc2daa2cb608231a4031435bc09d66d,include,speech,,,"verse speeches of the pageant figures [text: ""Most bounteous shewers, where er'e he found them growing,""]","Claude content audit 2026-09-07: A13846, A13848, A14871, A17029, A17871 - all pending nodes read",applied,2026-09-07,editorial_function_assessment,,,,,
ab7e17f50df3edea1d43962c8d19968993246d8c42ac93c2a8edc363a0c4dc04,/*/*[2]/*[2]/*/*[33]/*[12],A14871,140,text,/*/*[2]/*[2],08f5618f521c6993b2e98ab5128fd8d54da465aef3538beea786b67eed0787c7,include,speech,,,verse speeches of the pageant figures [text: 'He neuer did disguise his wayes by Art'],"Claude content audit 2026-09-07: A13846, A13848, A14871, A17029, A17871 - all pending nodes read",applied,2026-09-07,editorial_function_assessment,,,,,
ab7e17f50df3edea1d43962c8d19968993246d8c42ac93c2a8edc363a0c4dc04,/*/*[2]/*[2]/*/*[33]/*[13],A14871,141,text,/*/*[2]/*[2],887dfe6ecd31006d2aee750512d0aee643af2e4d2bf8c46ee6be5ff4542a51c1,include,speech,,,"verse speeches of the pageant figures [text: 'But shooted his intents vnto his hart,']","Claude content audit 2026-09-07: A13846, A13848, A14871, A17029, A17871 - all pending nodes read",applied,2026-09-07,editorial_function_assessment,,,,,
ab7e17f50df3edea1d43962c8d19968993246d8c42ac93c2a8edc363a0c4dc04,/*/*[2]/*[2]/*/*[33]/*[14],A14871,142,text,/*/*[2]/*[2],91d475c38e7ad02ea29a939908d4a3a55a98be710a7b3b18aefba357eef65cf2,include,speech,,,"verse speeches of the pageant figures [text: ""And lou'd to do good, more for goodnesse sake,""]","Claude content audit 2026-09-07: A13846, A13848, A14871, A17029, A17871 - all pending nodes read",applied,2026-09-07,editorial_function_assessment,,,,,
ab7e17f50df3edea1d43962c8d19968993246d8c42ac93c2a8edc363a0c4dc04,/*/*[2]/*[2]/*/*[33]/*[15],A14871,143,text,/*/*[2]/*[2],0b1afa980e8460d2b2d4924da88bad3a3c21336babb0855d691beb5922a4ba7c,include,speech,,,verse speeches of the pageant figures [text: 'Then any retribution man could make.'],"Claude content audit 2026-09-07: A13846, A13848, A14871, A17029, A17871 - all pending nodes read",applied,2026-09-07,editorial_function_assessment,,,,,
ab7e17f50df3edea1d43962c8d19968993246d8c42ac93c2a8edc363a0c4dc04,/*/*[2]/*[2]/*/*[33]/*[16],A14871,144,text,/*/*[2]/*[2],a703f3c31535cef1c6a23888680ff6cbe60e9f1be621c65a72d78a76456c797d,include,speech,,,"verse speeches of the pageant figures [text: 'Such was this Prince, such are the noble hearts;']","Claude content audit 2026-09-07: A13846, A13848, A14871, A17029, A17871 - all pending nodes read",applied,2026-09-07,editorial_function_assessment,,,,,
ab7e17f50df3edea1d43962c8d19968993246d8c42ac93c2a8edc363a0c4dc04,/*/*[2]/*[2]/*/*[33]/*[17],A14871,145,text,/*/*[2]/*[2],4f299c23ffc0b95dce7eba91f6069b7ba1bd910ed6b2597b391484be9ccdb61e,include,speech,,,"verse speeches of the pageant figures [text: 'who when they dye, yet dye not in all parts:']","Claude content audit 2026-09-07: A13846, A13848, A14871, A17029, A17871 - all pending nodes read",applied,2026-09-07,editorial_function_assessment,,,,,
ab7e17f50df3edea1d43962c8d19968993246d8c42ac93c2a8edc363a0c4dc04,/*/*[2]/*[2]/*/*[33]/*[18],A14871,146,text,/*/*[2]/*[2],58893a9929aac03f99922d5153196b1260ba420e48f4013226a99eb340451dd9,include,speech,,,"verse speeches of the pageant figures [text: 'But from the Integrety of a Braue mind,']","Claude content audit 2026-09-07: A13846, A13848, A14871, A17029, A17871 - all pending nodes read",applied,2026-09-07,editorial_function_assessment,,,,,
ab7e17f50df3edea1d43962c8d19968993246d8c42ac93c2a8edc363a0c4dc04,/*/*[2]/*[2]/*/*[33]/*[19],A14871,147,text,/*/*[2]/*[2],e4ae86c792ad0ea865a9e11f43692057a5604ea1267d64023148c14d4db90a69,include,speech,,,verse speeches of the pageant figures [text: 'Leaue a most Cleere and Eminent Fame behind.'],"Claude content audit 2026-09-07: A13846, A13848, A14871, A17029, A17871 - all pending nodes read",applied,2026-09-07,editorial_function_assessment,,,,,
ab7e17f50df3edea1d43962c8d19968993246d8c42ac93c2a8edc363a0c4dc04,/*/*[2]/*[2]/*/*[33]/*[20],A14871,148,text,/*/*[2]/*[2],219730ff6574842c8e57a99e1adbbe7b796111117ed4e41217709183aeb9ef82,include,speech,,,"verse speeches of the pageant figures [text: 'Thus hath this Iewell not quite lost his Ray,']","Claude content audit 2026-09-07: A13846, A13848, A14871, A17029, A17871 - all pending nodes read",applied,2026-09-07,editorial_function_assessment,,,,,
ab7e17f50df3edea1d43962c8d19968993246d8c42ac93c2a8edc363a0c4dc04,/*/*[2]/*[2]/*/*[33]/*[21],A14871,149,text,/*/*[2]/*[2],678a41c85c209857cf587192d5616b0246454f655ae433859a746d3eec8e5538,include,speech,,,"verse speeches of the pageant figures [text: ""Only cas'd vp 'gainst a more glorious day.""]","Claude content audit 2026-09-07: A13846, A13848, A14871, A17029, A17871 - all pending nodes read",applied,2026-09-07,editorial_function_assessment,,,,,
ab7e17f50df3edea1d43962c8d19968993246d8c42ac93c2a8edc363a0c4dc04,/*/*[2]/*[2]/*/*[33]/*[22],A14871,150,text,/*/*[2]/*[2],6e65c550e31cecdb937121ecf371c86f6a15136d26be9da105afeaceeec6916d,include,speech,,,"verse speeches of the pageant figures [text: ""And bee't rememberd that our Company""]","Claude content audit 2026-09-07: A13846, A13848, A14871, A17029, A17871 - all pending nodes read",applied,2026-09-07,editorial_function_assessment,,,,,
ab7e17f50df3edea1d43962c8d19968993246d8c42ac93c2a8edc363a0c4dc04,/*/*[2]/*[2]/*/*[33]/*[23],A14871,151,text,/*/*[2]/*[2],f9e6d1bf4f65ecf9e2857b41de1a070233ce8c16354edeee1f818000fc73aead,include,speech,,,"verse speeches of the pageant figures [text: ""Haue not forgot him who ought ner'e to dye:""]","Claude content audit 2026-09-07: A13846, A13848, A14871, A17029, A17871 - all pending nodes read",applied,2026-09-07,editorial_function_assessment,,,,,
ab7e17f50df3edea1d43962c8d19968993246d8c42ac93c2a8edc363a0c4dc04,/*/*[2]/*[2]/*/*[33]/*[24],A14871,152,text,/*/*[2]/*[2],861caa800c36ee05e7274357c59f12c762cc12b5209eb59f9658c580ff3eefac,include,speech,,,"verse speeches of the pageant figures [text: 'Yet, wherfore should our sorrow giue him dead,']","Claude content audit 2026-09-07: A13846, A13848, A14871, A17029, A17871 - all pending nodes read",applied,2026-09-07,editorial_function_assessment,,,,,
ab7e17f50df3edea1d43962c8d19968993246d8c42ac93c2a8edc363a0c4dc04,/*/*[2]/*[2]/*/*[33]/*[25],A14871,153,text,/*/*[2]/*[2],0a468e0f8aa86c2f1fd9b6f5f419a29dea889bbfaa7de19ac41d4bc35484f9f5,include,speech,,,verse speeches of the pageant figures [text: 'When a new Phnaeix springs vp in his stead:'],"Claude content audit 2026-09-07: A13846, A13848, A14871, A17029, A17871 - all pending nodes read",applied,2026-09-07,editorial_function_assessment,,,,,
ab7e17f50df3edea1d43962c8d19968993246d8c42ac93c2a8edc363a0c4dc04,/*/*[2]/*[2]/*/*[33]/*[26],A14871,154,text,/*/*[2]/*[2],85fc0feb76c312aca4fbd95f9e3b55a178422b0b9f34d04239a8876c07d83567,include,speech,,,"verse speeches of the pageant figures [text: 'That as he seconds him in euery grace,']","Claude content audit 2026-09-07: A13846, A13848, A14871, A17029, A17871 - all pending nodes read",applied,2026-09-07,editorial_function_assessment,,,,,
ab7e17f50df3edea1d43962c8d19968993246d8c42ac93c2a8edc363a0c4dc04,/*/*[2]/*[2]/*/*[33]/*[27],A14871,155,text,/*/*[2]/*[2],a6d50fa622bc008078fc8c91d3ab62dc3b09e655c661a69973832557ddc71871,include,speech,,,"verse speeches of the pageant figures [text: 'May second him in Brother-hood, and place.']","Claude content audit 2026-09-07: A13846, A13848, A14871, A17029, A17871 - all pending nodes read",applied,2026-09-07,editorial_function_assessment,,,,,
ab7e17f50df3edea1d43962c8d19968993246d8c42ac93c2a8edc363a0c4dc04,/*/*[2]/*[2]/*/*[33]/*[28],A14871,156,text,/*/*[2]/*[2],e6caf644c2a8f052c0590eb3f4de56181dedf90ceeed81c9786a6f7145b66501,include,speech,,,"verse speeches of the pageant figures [text: 'Good rest my Lord, Integrity that keeps']","Claude content audit 2026-09-07: A13846, A13848, A14871, A17029, A17871 - all pending nodes read",applied,2026-09-07,editorial_function_assessment,,,,,
ab7e17f50df3edea1d43962c8d19968993246d8c42ac93c2a8edc363a0c4dc04,/*/*[2]/*[2]/*/*[33]/*[29],A14871,157,text,/*/*[2]/*[2],d63f56f6d7660f64be59254bcafbc95ec301ad7cc88b967aabe13ce517cd8b7b,include,speech,,,verse speeches of the pageant figures [text: 'The safest Watch and breeds the soundest sleeps.'],"Claude content audit 2026-09-07: A13846, A13848, A14871, A17029, A17871 - all pending nodes read",applied,2026-09-07,editorial_function_assessment,,,,,
ab7e17f50df3edea1d43962c8d19968993246d8c42ac93c2a8edc363a0c4dc04,/*/*[2]/*[2]/*/*[33]/*[30],A14871,158,text,/*/*[2]/*[2],05e1135a1fddc08b14f663b2b0555a8bbb255084dba76039d4dd7a945c73dc69,include,speech,,,"verse speeches of the pageant figures [text: 'Make the last day of this your houlding seate,']","Claude content audit 2026-09-07: A13846, A13848, A14871, A17029, A17871 - all pending nodes read",applied,2026-09-07,editorial_function_assessment,,,,,
ab7e17f50df3edea1d43962c8d19968993246d8c42ac93c2a8edc363a0c4dc04,/*/*[2]/*[2]/*/*[33]/*[31],A14871,159,text,/*/*[2]/*[2],8dfe6e7e49e0759e01bbbcd6f6625410d90200fa19cb38f9ed2f6e56ca9472f9,include,speech,,,verse speeches of the pageant figures [text: 'Ioyfull as this▪ or rather more compleate.'],"Claude content audit 2026-09-07: A13846, A13848, A14871, A17029, A17871 - all pending nodes read",applied,2026-09-07,editorial_function_assessment,,,,,
